-48.0, 48.0, 77.73784388891758
-47.586789400231694, 48.90924990984232, 93.21775422924112
-47.25356487301044, 49.85204135141569, 115.76329075899208
-46.93211993647113, 50.798968335368144, 109.45787758350414
-46.59734578720991, 51.7412423554594, 100.30180284354283
-46.23465091756318, 52.673091344746425, 93.60756998968367
-45.83212025343116, 53.58838236456415, 87.6438591784662
-45.38025173814233, 54.480268930433176, 81.77280874272573
-44.86848049771963, 55.33909642611494, 76.39311159136214
-44.28723865133208, 56.15235234591158, 71.24736152408768
-43.62898042107556, 56.90446518114556, 67.09957310325093
-42.88821071710577, 57.57518010480974, 67.30182149912751
-42.06764140071177, 58.14526962565217, 81.208341816168
-41.1867665019092, 58.6181820036736, 98.09069447410386
-40.2875290132861, 59.05550384536873, 96.31059603309167
-39.37126503162261, 59.45584715665656, 94.21287530709303
-38.437351663208624, 59.8130531675699, 94.28222932880051
-37.487138368265086, 60.124311664893796, 96.26768604184853
-36.523511757177644, 60.391217594322995, 99.32788911226284
-35.54970243123781, 60.61826114681966, 102.92743418654858
-34.56848523225248, 60.81089137572992, 106.43398532841792
-33.58209432908484, 60.9750970377243, 109.82972932221273
-32.592024826115434, 61.115522247132716, 112.64860666458057
-31.599484884048124, 61.23732847247762, 114.99244128420474
-30.605103465803634, 61.343106375057, 117.26828050982662
-29.60947739524063, 61.43646184919985, 118.90822153330407
-28.612943831847833, 61.51959793700675, 120.10494988816988
-27.615745497039626, 61.59436926271409, 121.23988744411808
-26.618024275431424, 61.661816259962244, 122.40038690980509
-25.619936516049655, 61.72359684726289, 122.93627757479722
-24.621572898542837, 61.780764691928, 123.59557017760247
-23.622965142823066, 61.83350060011428, 124.28691735663476
-22.62419800492318, 61.883129913569526, 125.38235201608822
-21.625292072513137, 61.92989045451675, 126.6535388414377
-20.626355125173085, 61.975987823719095, 126.88902733143219
-19.627422134357424, 62.02217093548647, 126.76229085030178
-18.62848205183754, 62.06820034905655, 126.59919484363125
-17.629525463759357, 62.11387004939279, 126.48853519001567
-16.630545829470087, 62.15903266346683, 126.40440542062414
-15.631539259430696, 62.203595254798785, 126.32815915428236
-14.632502151210891, 62.24746776137432, 126.26344485871236
-13.633431689372564, 62.29057416785568, 126.16275964013681
-12.634325685268763, 62.33284935441071, 126.09279970317974
-11.635178448694905, 62.37413857390952, 126.07163411101504
-10.635991073142167, 62.414443558747024, 126.02908901268427
-9.636762653965807, 62.453716186382486, 125.98938222595123
-8.63749253874002, 62.491911364314085, 125.95213583777324
-7.638180315135105, 62.52898711890969, 125.91658281324628
-6.6388257588401975, 62.56490369133388, 125.8253960462115
-5.6394287883378, 62.59962276993901, 125.66729569099523
-4.6399853741386545, 62.63298235347896, 125.65775133003223
-3.640491667981714, 62.664796482268756, 125.71320670541469
-2.6409552014867677, 62.69522994717313, 125.67360069699204
-1.6413765272494447, 62.72423995849207, 125.6240280702442
-0.6417562472423832, 62.75178197551339, 125.32963283265045
0.3579054562222791, 62.7777911782334, 125.25500627504272
1.357620020034219, 62.80168161271761, 125.41676539945911
2.357373250483256, 62.823873644822854, 125.35812625268457
3.3571637796630784, 62.8443050645111, 120
4.356990146621169, 62.86290817163004, 120
5.3568519611228975, 62.879532006966805, 120
6.356754250596855, 62.89350368194776, 118
7.356683639181892, 62.905314923745685,110
8.35663688157053, 62.914860993305936, 110
9.356610280691934, 62.92202505456907, 103
10.356599743714805, 62.92661568015005, 103
11.356599008265015, 62.927738669100414, 96
12.356596097001844, 62.92595524178044, 96
13.356582154852733, 62.92107498669991, 89
14.35654649970358, 62.91288141790612, 89
15.356476098136003, 62.90112724976666, 82
16.35635181278704, 62.885361614635606, 75
17.3561385617919, 62.8647304819524, 68
18.355818523871115, 62.8395225548324, 51
19.355358213798226, 62.809310076771574, 44
20.35471513981469, 62.773593969728665, 37
21.353834833091735, 62.73178839218795, 30
