-51.839999999999996, -17.279999999999998, 114.39683235170409
-51.84348421827937, -18.279972337892502, 117.62667097306019
-51.83187142637147, -19.279900759540904, 122.38062770174056
-51.813516666768976, -20.279731063186777, 124.55504017010144
-51.79156015837986, -21.279489689951486, 125.887911558096
-51.76782662493485, -22.279207938487392, 126.65689414392475
-51.743449601925626, -23.278910768884593, 126.63421666966867
-51.71917132563659, -24.27861599479882, 126.11606103634205
-51.69558573961299, -25.27833777322251, 125.74364546226181
-51.67322791018147, -26.278087665333945, 125.29802813397296
-51.652380032069836, -27.277870170111576, 124.99289682371307
-51.63374427529265, -28.277696220431473, 124.56853390710812
-51.617296639843204, -29.277560624552894, 124.23594966576293
-51.604009876356066, -30.27747185709869, 123.78070388276477
-51.59365939229621, -31.27741769383114, 123.36899026318896
-51.58750041032937, -32.277397850184144, 122.79468811907282
-51.58521631673023, -33.277394212871435, 122.21766371617394
-51.58844340917687, -34.27738750867775, 121.48425391223408
-51.59688361643667, -35.27734976995623, 120.5188771542442
-51.612553809633646, -36.27722438363806, 119.65546063889943
-51.635730759677415, -37.27695054373273, 117.90196485629869
-51.66821860577066, -38.27641794574964, 116.08121695491576
-51.712532037459056, -39.275426549774124, 113.6596403047994
-51.77077152636454, -40.273711805162364, 109.75830917759755
-51.84719131350028, -41.27075959473244, 104.06736858698018
-51.948339600916654, -42.26558039807213, 94.26552573115903
-52.084790075384156, -43.2561264495741, 78.4981542121082
-52.27996289932549, -44.23657220931934, 62.87319153598648
-52.58112791270212, -45.18914374699256, 52.235648578857216
-53.03854263408996, -46.076415074609976, 45.74768660481944
-53.679818465811564, -46.84019556845932, 44.09283151889733
-54.498177188384076, -47.40977305583559, 48.197882720567314
-55.43311375667889, -47.758472882637136, 57.78252966605508
-56.41925922805268, -47.917531912711915, 73.42032863378574
-57.41840713301302, -47.946199875790434, 95.95688124829897
-58.417543309594336, -47.90613072054036, 62.03411397535208
-59.41690596072796, -47.88594939248164, 43.060506944377906
-59.99999999999999, -48.0, 43.060506944377906
